REPORTING YEAR,FACILITY NAME,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,GHGRP ID,REPORTED ADDRESS
2020,Bull Run,36.0211,-84.1567,CLINTON,Anderson,TN,37716,,685057,"C,D",1000917,1265 EGDEMOOR RD
2020,Burlington (IA),40.7412,-91.1168,BURLINGTON,Des Moines,IA,52601,ALLIANT ENERGY CORP (100%),1186310,"C,D",1001553,4282 SULLIVAN SLOUGH ROAD
2020,Burlington Generating Station,40.0753,-74.8781,BURLINGTON,Burlington,NJ,8016,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),7780,"C,D,W",1000743,
2020,C D McIntosh Jr Power Plant,28.0809,-81.9256,LAKELAND,Polk,FL,33801,CITY OF LAKELAND (83.4%); CITY OF ORLANDO (16.6%),1436635,"C,D",1001500,3030 E LAKE PARKER DR
2020,C. C. Perry K Steam Plant,39.7622,-86.1667,INDIANAPOLIS,Marion,IN,46204,CITIZENS ENERGY GROUP (100%),187380,C,1001535,366 KENTUCKY AVE
2020,C. R. Wing Cogeneration Plant,32.2722,-101.4222,BIG SPRING,Howard,TX,79720,BERKSHIRE HATHAWAY INC (91.14%); WALTER SCOTT JR (7.89%),331560,D,1000419,500 REFINERY ROAD
2020,CAPITOL POWER PLANT,38.88328,-77.0066,WASHINGTON,DISTRICT OF COLUMBIA,DC,20003,US OF AMERICA ACTING BY & THROUGH THE ARCHITECT OF THE CAPITOL (100%),65037,C,1006733,25 E STREET SOUTHEAST
2020,CHALK CLIFF COGEN,35.44735,-119.08652,BAKERSFIELD,KERN COUNTY,CA,93308,CHALK CLIFF LTD (100%),6397,C,1002759,34759 LENCIONI AVE
2020,CHENA POWER PLANT,64.847528,-147.734742,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99701,AURORA ENERGY LLC (100%),328745,C,1004719,1206 1ST AVE
2020,CHOWCHILLA II,37.10544,-120.283225,CHOWCHILLA,MADERA COUNTY,CA,93610,EWP AMERICA INC (100%),8637,C,1006812,16457 AVENUE 24 1/2
2020,CHUGACH - BELUGA RIVER POWER PLANT,61.185716,-151.037597,Beluga,KENAI PENINSULA BOROUGH,AK,99695,CHUGACH ELECTRIC ASSOC INC (100%),23832,C,1005267,
2020,CLEAR AIR FORCE STATION,64.2919,-149.1618,CLEAR AIR STATION,DENALI BOROUGH,AK,99704,,5729,C,1007791,200 A Street Stop 1
2020,"CLEVELAND THERMAL, LLC",41.50897,-81.68229,CLEVELAND,CUYAHOGA COUNTY,OH,44114,CLEVELAND THERMAL LLC (100%),57646,C,1002202,1921 HAMILTON AVE
2020,COLSTRIP ENERGY LTD PARTNERSHIP,45.97549,-106.65532,COLSTRIP,ROSEBUD COUNTY,MT,59323,COLSTRIP ENERGY LP (100%),370283,C,1001078,18 Snider Subdivision Road
2020,CON ED-EAST 60TH STREET STEAM PLANT,40.7586,-73.9592,MANHATTAN,NEW YORK COUNTY,NY,10022,CONSOLIDATED EDISON INC (100%),46134,C,1000781,514 EAST 60TH STREET
2020,CONSTELLATION POWER SOURCE GENERATION - NOTCH CLIFF,39.4217,-76.5087,GLEN ARM,BALTIMORE COUNTY,MD,21057,EXELON CORP (100%),4320,C,1006220,10650      HARFORD ROAD
2020,COPPER VALLEY ELECTRIC ASSOC (CoGen),61.08304,-146.30223,Valdez,VALDEZ-CORDOVA CENSUS AREA,AK,99686,COPPER VALLEY ELECTRIC ASSOC INC (100%),18165,C,1004974,
2020,CPI USA North Carolina Roxboro,36.435,-78.9619,ROXBORO,Person,NC,27573,CPI USA North Carolina LLC (100%),212449,C,1000226,331 ALLIE CLAY RD
2020,CPI USA North Carolina Southport,33.9444,-78.0125,SOUTHPORT,Brunswick,NC,28461,CPI USA NORTH CAROLINA LLC (100%),379770,C,1000225,1281 POWERHOUSE DR SE
2020,CPV Fairview Energy Center LLC,40.4152,-78.86079,Johnstown,CAMBRIA COUNTY,PA,15909,OSAKA GAS USA CORP (50%); Apollo Infra Equity US Fund LP (25%); CPV POWER HOLDINGS LP (25%),2564235,"C,D",1013577,2862 William Penn Ave
2020,CPV Towantic Energy Center,41.479021,-73.12118,Oxford,NEW HAVEN COUNTY,CT,6478,OSAKA GAS ENERGY AMERICA CORP (49.5049%); CPV POWER HOLDINGS LP (26%); ULLICO INFRASTRUCTURE MASTER FUND LP (13.7004%); VICTOR RHINO HOLDINGS II LLC (10.7947%),1934605,"C,D",1013223,16 Woodruff Hill Road
2020,CPV Valley Energy Center,41.4278,-74.4186,Middletown,ORANGE COUNTY,NY,10940,CPV VALLEY LLC (100%),1751757,D,1013330,3330 Route 6
2020,CROCKETT COGENERATION PLANT,38.0559,-122.21435,CROCKETT,CONTRA COSTA COUNTY,CA,94525,CROCKETT COGENERATION A CALIFORNIA LP (100%),593717,C,1001629,550 LORING AVENUE
2020,Caithness Long Island Energy Center,40.8142,-72.9403,Yaphank,Suffolk,NY,11719,CAITHNESS LONG ISLAND LLC (100%),816739,"C,D",1000450,50 ZORN BOULEVARD
2020,Calcasieu Plant,30.1603,-93.3458,SULPHUR,Calcasieu,LA,70665,ENTERGY CORP (100%),52693,"C,D",1001342,1519 DAVISON ROAD
2020,Caledonia,33.6464,-88.2717,STEENS,Lowndes,MS,39766,,1693929,"C,D",1001357,255 LONE OAK RD
2020,"Calhoun Power Company, LLC",33.5883,-85.9731,EASTABOGA,Calhoun,AL,36260,CALHOUN POWER CO LLC (100%),23212,"C,D",1000812,720 GREEN VALLEY DRIVE
2020,"California Resources Elk Hills, LLC - Gas Processing and Power Generation",35.23893,-119.35951,TUPMAN,KERN COUNTY,CA,93276,CALIFORNIA RESOURCES CORP (100%),1426425,"C,D,NN,W",1005164,28590 Highway 119
2020,"Calpine Gilroy Cogen, LP",37.0001,-121.5367,GILROY,Santa Clara,CA,95020,VOLT PARENT LP (100%),102200,"C,D",1000453,1400 PACHECO PASS HWY
2020,Calpine Hidalgo Energy Center,26.3389,-98.1708,EDINBURG,Hidalgo,TX,78539,VOLT PARENT LP (78.5%); PUBLIC UTILITIES BOARD OF THE CITY OF BROWNSVILLE TEXAS (21.5%),965215,D,1007233,4005 N SEMINARY RD
2020,"Calpine King City Cogen, LLC",36.2257,-121.1279,King City,MONTEREY COUNTY,CA,93930,VOLT PARENT LP (100%),59125,C,1000597,750 Metz Road
2020,Calpine Sutter Energy Center,39.0531,-121.6939,YUBA CITY,Sutter,CA,95993,VOLT PARENT LP (100%),365461,D,1001320,5029 SOUTH TOWNSHIP ROAD
2020,Cambridge Station,45.601,-93.2081,CAMBRIDGE,Isanti,MN,55008,GREAT RIVER ENERGY (100%),13563,"C,D",1000468,HIGHWAY 65
2020,"Camden Plant Holding, LLC",39.9175,-75.1192,CAMDEN,Camden,NJ,8104,TALEN ENERGY CORP (100%),59896,"C,D",1001226,570 CHELTON AVE
2020,Canaday,40.6941,-99.7005,LEXINGTON,Gosper,NE,68850,NEBRASKA PUBLIC POWER DISTRICT (100%),961,"C,D",1006660,74965 RD 435
2020,Canal Station,41.7694,-70.5097,SANDWICH,Barnstable,MA,2563,STONEPEAK INFRASTRUCTURE FUND II LP (100%),178022,"C,D",1000658,9 FREEZER ROAD
2020,Cane Island,28.2764,-81.533,INTERCESSION CITY,Osceola,FL,33848,FLORIDA MUNICIPAL POWER AGENCY (100%),1535600,"C,D",1001098,6075 OLD TAMPA HIGHWAY
2020,Cane Run,38.1828,-85.8894,Louisville,JEFFERSON COUNTY,KY,40216,PPL CORP (100%),1704607,"C,D",1006509,5252 Cane Run Road
2020,Cannon Falls Energy Center,44.5364,-92.9147,CANNON FALLS,Goodhue,MN,55009,INVENERGY LLC (51%); MARUBENI AMERICA CORP (49%),140114,"C,D",1000488,525 N PARK DR
2020,Canyon Power Plant,33.8581,-117.8616,"Anaheim, CA",Orange,CA,92806,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (100%),63139,D,1000566,3071 E. Miraloma Avenue
2020,Cape Canaveral,28.4694,-80.7642,COCOA,Brevard,FL,32927,NEXTERA ENERGY INC (100%),2247390,D,1007650,6000 NORTH US HWY 1
2020,Capitol District Energy Center,41.7639,-72.6925,HARTFORD,Hartford,CT,6106,CAPITAL DISTRICT ENERGY CENTRE COGENERATION ASSOCIATES (100%),13184,"C,D",1001247,490 CAPITOL AVE
2020,Cardinal,40.2522,-80.6486,BRILLIANT,Jefferson,OH,43913,BUCKEYE POWER INC (67.2%); AMERICAN ELECTRIC POWER CO INC (32.8%),9158921,"C,D",1000839,306 COUNTY ROAD 7 EAST
2020,Carl Bailey,35.2597,-91.3631,AUGUSTA,Woodruff,AR,72006,ARKANSAS ELECTRIC COOPERATIVE CORP (100%),4993,"C,D",1001434,585 Woodruff 816
2020,Carlls Corner Energy Center,39.4547,-75.2011,UPPER DEERFIELD TWP,Cumberland,NJ,8302,VOLT PARENT LP (100%),13244,"C,D",1000733,BURLINGTON ROAD
2020,Carlsbad Energy Center Project,33.14011,-117.33366,Carlsbad,SAN DIEGO COUNTY,CA,92008,CLEARWAY ENERGY GROUP LLC (100%),241220,D,1013360,4950 Avenida Encinas
2020,Carneys Point,39.6928,-75.4867,CARNEYS POINT,Salem,NJ,8069,EXCALIBUR POWER LLC (60%); ATLANTI C POWER CORP (40%),781771,"C,D",1005877,500 SHELL RD
2020,Carr Street Generating Station,43.0611,-76.0819,EAST SYRACUSE,Onondaga,NY,13057,BROOKFIELD RENEWABLE ENERGY PARTNERS LP (100%),51085,"C,D",1001257,64 CARR ST
2020,"Carroll County Energy, LLC",40.60652,-81.06862,Washington Township,CARROLL COUNTY,OH,44615,CARROLL COUNTY ENERGY LLC (100%),2089428,"C,D",1013063,2061 Kensington Road
2020,Carson Cogeneration,38.4461,-121.4614,ELK GROVE,Sacramento,CA,95758,CENTRAL VALLEY FINANCING AUTHORITY (100%),113739,"C,D",1001127,8580 Laguna Station Rd
2020,Carthage Energy,43.9842,-75.6225,Carthage,Jefferson,NY,13619,ALLIANCE ENERGY GROUP LLC (100%),2646,"C,D",1001218,701 West End Ave
2020,Carty Generating Station,45.6933,-119.8075,Boardman,MORROW COUNTY,OR,97818,PORTLAND GENERAL ELECTRIC CO (100%),1174311,"C,D",1012606,73396 Tower Road
2020,Carville Energy Center,30.2292,-91.065,Saint Gabriel,IBERVILLE PARISH,LA,70776,Argo Infrastructure Partners LLC (100%),1110963,D,1005110,4322 HIGHWAY 30
2020,Cass County Station,40.9472,-95.9667,PLATTSMOUTH,Cass,NE,68048,OMAHA PUBLIC POWER DISTRICT (100%),94658,"C,D",1008168,3520 MILL ROAD
2020,"Castleton Power, LLC",42.5375,-73.7433,CASTLETON ON HUDSON,Rensselaer,NY,12033,CASTLETON ENERGY CENTER LLC (100%),40014,"C,D",1001206,1902 RIVER ROAD ROUTE 9J
2020,Cayuga,39.9239,-87.4272,CAYUGA,Vermillion,IN,47900,DUKE ENERGY CORP (100%),4106749,"C,D",1001540,3300 North SR 63
2020,"Cayuga Operating Company, LLC",42.6028,-76.6336,LANSING,Tompkins,NY,14882,HEOROT POWER HOLDINGS LLC (100%),59,"C,D",1006950,228 CAYUGA DR
2020,Cedar Bayou,29.7483,-94.9272,BAYTOWN,Chambers,TX,77520,NRG ENERGY INC (100%),1105684,"C,D",1000929,7705 WEST BAY ROAD
2020,Cedar Bayou 4,29.752,-94.923,ELDON,Chambers,TX,77523,NRG ENERGY INC (50%); OPTIM ENERGY LLC (50%),694657,D,1000547,7705 WEST BAY ROAD
2020,Central Alabama Generating Station,32.6503,-86.7386,BILLINGSLEY,Autauga,AL,36006,THE SOUTHERN CO (100%),2169955,D,1000819,3305 COUNTY ROAD 26
2020,Centralia,46.7559,-122.8578,CENTRALIA,Lewis,WA,98531,TRANSALTA USA INC (100%),5798775,"C,D",1007310,913 BIG HANAFORD RD
2020,Ceredo Generating Station,38.3681,-82.5339,HUNTINGTON,Wayne,WV,25704,AMERICAN ELECTRIC POWER CO INC (100%),73006,"C,D",1001396,1662 WALKER BRANCH ROAD
2020,Chalk Point,38.5444,-76.6861,AQUASCO,Prince George's,MD,20608,GENON HOLDINGS INC (100%),403900,"C,D",1000649,PO 10
2020,"Chambersburg Units 12,13",39.8668,-77.6859,CHAMBERSBURG,Franklin,PA,17201,"LS Power Development, LLC (100%)",127917,D,1000148,ALLEMAN ROAD
2020,Chamon Power LLC,29.87449,-95.106947,Houston,HARRIS COUNTY,TX,77049,PEAKER POWER LLC (100%),21748,D,1012910,18511 Beaumont Hwy
2020,Channel Energy Center,29.7189,-95.2319,PASADENA,Harris,TX,77506,VOLT PARENT LP (100%),2298828,"C,D",1001408,451 LIGHT COMPANY ROAD
2020,Channelview Cogeneration Facility,29.8356,-95.1242,Houston,Harris,TX,77049,EIF CHANNELVIEW LLC (100%),2854833,D,1007323,8580 Sheldon Road
2020,Chanute 2,37.6953,-95.4586,CHANUTE,Neosho,KS,66720,CITY OF CHANUTE (100%),175628,"C,D",1005778,1415 N GARFIELD
2020,Charles D. Lamb Energy Center,36.81107,-97.12581,Ponca City,KAY COUNTY,OK,74601,OKLAHOMA MUNICIPAL POWER AUTHORITY (100%),75576,D,1011999,4250 W. Doolin Avenue
2020,Charles Larsen Memorial Power Plant,28.0491,-81.9238,LAKELAND,Polk,FL,33801,CITY OF LAKELAND (100%),78338,"C,D",1001499,2002 E RD 92
2020,Charles R Lowman,31.4858,-87.9106,LEROY,Washington,AL,36548,POWERSOUTH ENERGY COOPERATIVE (100%),376390,D,1001418,CARSON ROAD
2020,Chattahoochee Energy Facility,33.407,-85.0387,FRANKLIN,Heard,GA,30217,OGLETHORPE POWER CORP (100%),1275208,D,1001178,3459 HOLLINGSWORTH FERRY RD
2020,Chehalis Generation Facility,46.6226,-122.9145,CHEHALIS,Lewis,WA,98532,BERKSHIRE HATHAWAY INC (100%),972206,"C,D",1000144,1813 BISHOP ROAD
2020,Cherokee,39.8078,-104.9648,DENVER,Adams,CO,80216,XCEL ENERGY INC (100%),1697470,"C,D",1007207,6198 FRANKLIN ST
2020,Cherokee County Cogen,35.0727,-81.613,GAFFNEY,Cherokee,SC,29340,"LS Power Development, LLC (100%)",149701,D,1007184,132 PEOPLES CREEK RD
2020,Chesterfield Power Station,37.3822,-77.3833,CHESTER,Chesterfield,VA,23831,DOMINION ENERGY INC (100%),2301441,"C,D",1000964,500 COXENDALE ROAD
2020,Cheswick,40.5383,-79.7906,Springdale,Allegheny,PA,15144,GENON ENERGY INC (100%),603813,"C,D",1001198,100 Pittsburgh Street
2020,Chevron Cogenerating Station,30.34,-88.492,PASCAGOULA,Jackson,MS,39568,THE SOUTHERN CO (100%),725601,"C,D",1000696,200 INDUSTRIAL ROAD GATE 4
2020,Cheyenne Prairie Generating Station,41.12703,-104.72413,Cheyenne,LARAMIE COUNTY,WY,82009,BLACK HILLS CORP (100%),154535,"C,D",1012045,6711 HR Ranch Road
2020,Choctaw County Gen,33.2881,-89.4201,FRENCH CAMP,Choctaw,MS,39745,ENTERGY CORP (100%),2014433,"C,D",1000171,2446 HIGHWAY 407 WEST
2020,Cholla,34.9394,-110.3033,JOSEPH CITY,Navajo,AZ,86032,BERKSHIRE HATHAWAY INC (53%); PINNACLE WEST CAPITAL CORP (47%),3789005,D,1001421,4801 FRONTAGE ROAD
2020,Chouteau Power Plant,36.2206,-95.2756,PRYOR,Mayes,OK,74362,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),2355312,"C,D",1001142,HWY 412B
2020,Chuck Lenzie Generating Station,36.3853,-114.9228,APEX,Clark,NV,89124,BERKSHIRE HATHAWAY INC (100%),2527049,"C,D",1000150,11405 US HIGHWAY 93
2020,City Water & Light - City of Jonesboro,35.8481,-90.7257,JONESBORO,Craighead,AR,72403,CITY WATER & LIGHT PLANT OF THE CITY OF JONESBORO (100%),6772,"C,D",1000493,1400 HANLEY DRIVE
2020,City of Akron Steam Generating,41.07354,-81.53199,AKRON,SUMMIT COUNTY,OH,44307,CITY OF AKRON (100%),49077,C,1002328,222 OPPORTUNITY PARKWAY
2020,City of Coffeyville Light & Power,37.0456,-95.6076,COFFEYVILLE,Montgomery,KS,67337,CITY OF COFFEYVILLE (100%),160,"C,D",1001580,605 SANTA FE
2020,Clark,36.0875,-115.0507,LAS VEGAS,Clark,NV,89122,BERKSHIRE HATHAWAY INC (100%),439619,"C,D",1000726,5640 STEPHANIE ST
2020,Clayville,39.42737,-75.01947,Vineland,CUMBERLAND COUNTY,NJ,8361,CITY OF VINELAND (100%),28287,D,1012074,4087 S. Lincoln Ave.
2020,Cleary Flood,41.8653,-71.1061,TAUNTON,Bristol,MA,2780,TAUNTON MUNICIPAL LIGHTING PLANT (100%),32457,"C,D",1000667,1314 SOMERSET AVE
2020,Cleveland County Generating Facility,35.1706,-81.4161,Grover,Cleveland,NC,28073,THE SOUTHERN CO (100%),323841,"C,D",1000565,200 Elm Road 
2020,Cliffside,35.22,-81.7594,CLIFFSIDE,Cleveland,NC,28024,DUKE ENERGY CORP (100%),4172651,"C,D",1000832,DUKE POWER RD #1002
2020,Clifty Creek,38.7383,-85.4192,MADISON,Jefferson,IN,47250,AMERICAN ELECTRIC POWER CO INC (100%),4555474,"C,D",1001531,1335 CLIFTY HOLLOW ROAD
2020,Clinch River,36.9333,-82.1997,CLEVELAND,Russell,VA,24225,AMERICAN ELECTRIC POWER CO INC (100%),166960,"C,D",1007359,STATE ROUTE 82
2020,Clover Power Station,36.8692,-78.7046,CLOVER,Halifax,VA,24534,DOMINION ENERGY INC (50%); OLD DOMINION ELECTRIC COOPERATIVE (50%),1299331,D,1001093,4091 Clover Rd
2020,Coal Creek,47.3761,-101.1567,UNDERWOOD,McLean,ND,58576,GREAT RIVER ENERGY (100%),8659659,"C,D",1007429,2875 3RD ST SW
2020,Coalinga Cogeneration Facility,36.1807,-120.3885,COALINGA,Fresno,CA,93210,CHEVRON CORP (100%),0,"D,DD",1007204,32812 WEST GALE AVE
2020,Coffeyville Municipal Light and Power Generating Facility No. 2,37.092977,-95.585154,Coffeyville,MONTGOMERY COUNTY,KS,67337,CITY OF COFFEYVILLE (100%),22689,C,1012981,2601 N. 5th Industrial Street
2020,Colbert,34.7439,-87.8486,TUSCUMBIA,Colbert,AL,35674,,3004,C,1007829,900 STEAM PLANT RD
2020,Coleman,37.9628,-86.7917,HAWESVILLE,Hancock,KY,42348,BIG RIVERS ELECTRIC CORP (100%),0,"C,D",1001599,4982 RIVER ROAD
2020,Coleto Creek,28.7128,-97.2142,FANNIN,Goliad,TX,77960,Vistra Corp (100%),2726983,D,1001038,FM 2987 OFF HWY 59
2020,Colorado Bend I,29.2878,-96.0683,WHARTON,Wharton,TX,77488,COLORADO BEND 1 POWER LLC (100%),992364,D,1000483,3863 S SH 60
2020,Colorado Bend II,29.2878,-96.0683,Wharton,WHARTON COUNTY,TX,77488,EXELON CORP (100%),2036191,"C,D",1013024,4023 South State Hwy 60
2020,Colstrip,45.8831,-106.614,COLSTRIP,Rosebud,MT,59323,BERKSHIRE HATHAWAY INC (7.1%); PUGET HOLDINGS LLC (32.3%); TALEN ENERGY CORP (25.2%); PORTLAND GENERAL ELECTRIC CO (14.2%); AVISTA CORP (10.6%); NORTHWESTERN CORP (10.6%),8274559,D,1001020,1 WAREHOUSE ROAD
2020,Columbia,38.9658,-92.3175,COLUMBIA,Boone,MO,65205,COLUMBIA CITY OF (INC) (100%),16763,"C,D",1000709,1501 BUSINESS LOOP 70 E
2020,Columbia,43.4864,-89.4203,PARDEEVILLE,Columbia,WI,53954,ALLIANT ENERGY CORP (46.2%); INTEGRYS ENERGY GROUP INC (31.8%); MGE ENERGY INC (22%),5636353,"C,D",1001186,W8375 MURRAY RD
2020,Columbia Energy Center (SC),33.8692,-81.0183,GASTON,Calhoun,SC,29053,DOMINION ENERGY INC (100%),1287345,"C,D",1006999,100 CALPINE WAY
2020,Colver Green Energy,40.55,-78.8,COLVER,Cambria,PA,15927,INTER-POWER/AHLCON PARTNERS LP (100%),602476,C,1001204,141 INTERPOWER DRIVE
2020,Comanche (470),38.2081,-104.5747,PUEBLO,Pueblo,CO,81006,XCEL ENERGY INC (82.54%); HOLY CROSS ELECTRIC ASSOC INC (4.19%); INTERMOUNTAIN RURAL ELEC ASSN (13.27%),4430252,"C,D",1001462,2005 LIME RD
2020,Comanche (8059),34.5431,-98.3244,LAWTON,Comanche,OK,73501,AMERICAN ELECTRIC POWER CO INC (100%),123779,D,1001191,6601 SE 60TH ST
2020,Commonwealth Chesapeake,37.9892,-75.54,NEW CHURCH,Accomack,VA,23415,TYR ENERGY (100%),18840,D,1007538,3415 WHITE OAK WAY
2020,Concord,43.1669,-88.69,WATERTOWN,Jefferson,WI,53094,WEC Energy Group Inc (100%),67213,"C,D",1001086,N8914 COUNTY HIGHWAY E
2020,Conemaugh,40.3842,-79.0611,NEW FLORENCE,Indiana,PA,15944,ARCLIGHT CAPITAL HOLDINGS LLC (57.61%); BOWFIN KEYCON POWER LLC (3.72%); TALEN ENERGY CORP (22.22%); KEYCON POWER HOLDINGS LLC (16.45%),7122031,"C,D",1000877,1442 POWER PLANT ROAD
2020,Conesville,40.1842,-81.8811,CONESVILLE,Coshocton,OH,43811,AMERICAN ELECTRIC POWER CO INC (92%); THE AES CORP (8%),1100914,"C,D",1000845,STATE ROUTE 16
2020,Coolidge Generating Station,32.9175,-111.5041,Randolph,Pinal,AZ,85128,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (100%),281113,D,1007962,"T6S, R8E, Section 10"
2020,"Cooper River Partners, LLC",32.986764,-79.932948,Goose Creek,BERKELEY COUNTY,SC,29445,COOPER RIVER PARTNERS LLC (100%),51828,C,1007442,1588 Bushy Park Road
2020,Cope Station,33.3642,-81.03,COPE,Orangeburg,SC,29038,DOMINION ENERGY INC (100%),630248,"C,D",1001092,405 TEAMWORK ROAD
2020,Copper Station,31.7569,-106.375,EL PASO,El Paso,TX,79915,EL PASO ELECTRIC CO (100%),34902,C,1000540,651 HAWKINS BLVD
2020,Cordova Energy Company,41.7146,-90.2802,CORDOVA,Rock Island,IL,61242,WALTER SCOTT JR (9.2%); BERKSHIRE HATHAWAY INC (89.8%); GREG ABEL SERVICES LLC (1%),731120,"C,D",1001354,24712 192ND AVE NORTH
2020,Coronado Generating Station,34.5778,-109.2717,ST JOHNS,Apache,AZ,85936,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (100%),3139666,"C,D,HH",1007103,
2020,Corpus Christi Energy Center,27.8139,-97.4283,CORPUS CHRISTI,Nueces,TX,78407,VOLT PARENT LP (100%),1258954,"C,D",1001363,3952 BUDDY LAWRENCE DRIVE
2020,Cosumnes Power Plant,38.3383,-121.1239,HERALD,Sacramento,CA,95638,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY (100%),1382140,D,1000323,14295A Clay East Road
2020,Cottage Grove Cogeneration,44.7956,-92.9119,COTTAGE GROVE,Washington,MN,55016,PanCental CGC Holdings LLC (99%); LSP-COTTAGE GROVE LLC (1%),320122,"C,D",1001291,9525 105TH ST COURT S
2020,Cottonwood Energy Project,30.2588,-93.7353,DEWEYVILLE,Newton,TX,77614,CLECO CORPORATE HOLDINGS LLC (100%),2430372,"C,D",1007303,976 COUNTY ROAD 4213
2020,Coughlin Power Station,30.8442,-92.2606,ST. LANDRY,Evangeline,LA,71367,CLECO CORPORATE HOLDINGS LLC (100%),1481141,D,1001603,2180 ST LANDRY HWY
2020,Covanta Niagara,43.0839,-79.0056,NIAGARA FALLS,Niagara,NY,14304,COVANTA HOLDING CORP (100%),312409,"C,D",1001245,100 ENERGY BOULEVARD & 56TH STREET
2020,Coyote,47.2217,-101.8139,BEULAH,Mercer,ND,58523,OTTER TAIL CORP (35%); NORTHERN MUNICIPAL POWER AGENCY (30%); MDU RESOURCES GROUP INC (25%); NORTHWESTERN CORP (10%),2640608,"C,D",1007420,6240 13TH ST SW
2020,Coyote Springs,45.8486,-119.6744,BOARDMAN,Morrow,OR,97818,AVISTA CORP (50%); PORTLAND GENERAL ELECTRIC CO (50%),1264391,"C,D",1001119,200 ULLMAN BLVD
2020,Craig,40.4627,-107.5912,CRAIG,Moffat,CO,81626,XCEL ENERGY INC (6.47%); TRI-STATE GENERATION & TRANSMISSION ASSOC INC (49.33%); SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (19.34%); PACIFICORP (12.86%); PLATTE RIVER POWER AUTHORITY (12%),7651502,"C,D",1001008,2101 S RANNEY
2020,Craven County Wood Energy,35.1285,-77.17,New Bern,CRAVEN COUNTY,NC,28562,ATLANTIC POWER CORP (50%); CMS ENERGY CORP (50%),160,D,1007732,201 Executive Parkway
2020,Crete Energy Park,41.4297,-87.6187,CRETE,Will,IL,60417,ARCLIGHT CAPITAL HOLDINGS LLC (100%),27043,"C,D",1001384,25400 HARTMAN DRIVE
2020,Cricket Valley Energy Center,41.67616,-73.576914,DOVER PLAINS,DUTCHESS COUNTY,NY,12522,CRICKET VALLEY ENERGY CENTER LLC (100%),1569163,"C,D",1013598,2241 Route 22
2020,Cross,33.3692,-80.1119,PINEVILLE,Berkeley,SC,29468,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY (100%),6612915,D,1001427,553 CROSS STATION ROAD
2020,Crossroads Energy Center (CPU),34.183,-90.5621,CLARKSDALE,Coahoma,MS,38614,CLARKSDALE PUBLIC UTILITIES COMMISSION (100%),85029,D,1000152,240 HICKS ST
2020,Crystal River Power Plant,28.9594,-82.7003,CRYSTAL RIVER,Citrus,FL,34428,DUKE ENERGY CORP (100%),7763039,"D,TT",1001487,15760 WEST POWERLINE ST
2020,Culbertson Station,48.2104,-104.3919,Culbertson,Roosevelt,MT,59218,BASIN ELECTRIC POWER COOPERATIVE (100%),25815,D,1000563,5419 Road 1016
2020,Cumberland,36.3903,-87.6539,CUMBERLAND CITY,Stewart,TN,37050,,9428863,"C,D",1007639,815 CUMBERLAND CITY RD
2020,Cumberland Energy Center,39.3757,-74.9654,MILLVILLE,Cumberland,NJ,8332,VOLT PARENT LP (100%),34255,"C,D",1006939,4001 EAST MAIN ST
2020,Cunningham,32.7131,-103.3533,HOBBS,Lea,NM,88240,XCEL ENERGY INC (100%),772414,"C,D",1000755,13M W OF HOBBS ON HWY 62/180
2020,Currant Creek Power Project,39.8223,-111.894,MONA,Juab,UT,84645,BERKSHIRE HATHAWAY INC (100%),944420,"C,D",1000436,2096 WEST 300 NORTH
2020,Curtis H. Stanton Energy Center,28.4836,-81.1686,ORLANDO,Orange,FL,32831,ORLANDO UTILITIES COMMISSION (100%),4390671,D,1001472,5100 S ALAFAYA TRAIL
2020,D B Wilson,37.4497,-87.0803,Island,Ohio,KY,42350,BIG RIVERS ELECTRIC CORP (100%),2411221,"C,D",1001066,State Highway 85 
2020,D G Hunter,31.321,-92.4626,Alexandria,RAPIDES PARISH,LA,71301,CITY OF ALEXANDRIA (100%),29637,C,1006862,1011 North Third Street
2020,DISTRICT ENERGY ST PAUL INC-HANS O NYMAN,44.94333,-93.096815,SAINT PAUL,RAMSEY COUNTY,MN,55102,DISTRICT ENERGY ST PAUL INC (100%),32382,C,1006101,76 KELLOGG BOULEVARD WEST
2020,DOUBLE C LIMITED,35.490363,-119.042957,BAKERSFIELD,KERN COUNTY,CA,93308,DOUBLE C LTD (100%),11933,C,1002820,10245 OILFIELD ROAD
2020,DOVER MUNICIPAL LIGHT PLANT (0679010146),40.52012,-81.46759,DOVER,TUSCARAWAS COUNTY,OH,44622,CITY OF DOVER (100%),84668,C,1006663,303 EAST BROADWAY
